day,city,name,count
2018-08-30,Нытва,kirk tucker,4
2018-08-30,Суксун,hot tubs,2
2018-08-31,Нытва,scholls scholl,2
2018-08-31,Нытва,scholls massaging,2
2018-09-01,Нытва,mark uranga,4
2018-09-01,Нытва,peter hotez,2
2018-09-04,Кунгур,jon lapook,3
2018-09-04,Кунгур,scholls dr,2
2018-09-06,Кунгур,goat instagrammable,5
2018-09-06,Нытва,john torres,5
2018-09-08,Кунгур,jerry schubel,3
2018-09-09,Нытва,sudeep menachery,2
2018-09-12,Нытва,michael crane,5
2018-09-12,Суксун,jon pangia,3
2018-09-13,Нытва,scott gottlieb,3
2018-09-14,Нытва,carlos santos,3
2018-09-16,Нытва,holly andersen,3
2018-09-18,Суксун,grant riley,19
2018-09-18,Суксун,christine blasey,5
2018-09-18,Суксун,ford describes,2
2018-09-18,Суксун,grant cerissa,2
2018-09-19,Кунгур,christine blasey,9
2018-09-19,Суксун,ford to,7
2018-09-19,Суксун,christine blasey,6
2018-09-19,Суксун,grant riley,5
2018-09-19,Суксун,ford has,4
2018-09-19,Суксун,grant victims,4
2018-09-19,Нытва,benjamin wan,3
2018-09-19,Суксун,ford make,3
2018-09-19,Нытва,yvette gentry,2
2018-09-19,Суксун,grant robicheaux,2
2018-09-19,Суксун,ford sought,2
2018-09-20,Нытва,sinha ibrance,2
2018-09-21,Суксун,grant riley,14
2018-09-21,Нытва,ford has,9
2018-09-21,Суксун,ave no,6
2018-09-21,Суксун,ford was,5
2018-09-21,Кунгур,christine blasey,4
2018-09-21,Суксун,i have,2
2018-09-22,Кунгур,ford was,8
2018-09-23,Кунгур,ford was,6
2018-09-23,Нытва,ford accepts,6
2018-09-23,Кунгур,ford accepts,5
2018-09-23,Нытва,david brill,2
2018-09-23,Нытва,paul gosar,2
2018-09-23,Кунгур,ford her,2
2018-09-24,Суксун,david testy,2
2018-09-25,Кунгур,jon lapook,2
2018-09-26,Суксун,ford worldnewstonight,53
2018-09-26,Суксун,ford s,6
2018-09-26,Суксун,ford good,4
2018-09-26,Суксун,ford luck,4
2018-09-26,Кунгур,blasey ford,3
2018-09-26,Суксун,ford sworldnewstonight,3
2018-09-26,Суксун,ford a,2
2018-09-27,Нытва,ford describes,10
2018-09-27,Нытва,christine blasey,8
2018-09-27,Кунгур,ford ring,3
2018-09-28,Суксун,christine blasey,60
2018-09-28,Нытва,christine blasey,35
2018-09-28,Суксун,ford in,12
2018-09-28,Нытва,christino blasovy,10
2018-09-28,Суксун,james yaingeluo,10
2018-09-28,Нытва,christine blasev,8
2018-09-28,Кунгур,christine blasey,8
2018-09-28,Кунгур,christine basey,8
2018-09-28,Кунгур,christine basev,6
2018-09-28,Кунгур,christing basey,6
2018-09-28,Суксун,breaking news,4
2018-09-28,Нытва,christino rlasovy,3
2018-09-28,Нытва,chrictino rlasoy,3
2018-09-28,Нытва,christine rlasov,2
2018-09-28,Нытва,ford answers,2
2018-09-28,Кунгур,christine blasev,2
2018-09-28,Нытва,christino rlasov,2
2018-09-28,Кунгур,christine rasev,2
2018-09-28,Нытва,chrictina rlasov,2
2018-09-28,Кунгур,christine blasov,2
2018-09-29,Нытва,christino rlasovy,7
2018-09-29,Нытва,ford describes,3
2018-09-29,Кунгур,christine blasey,3
2018-09-29,Нытва,christine blasev,2
2018-09-29,Нытва,christino rlasoy,2
2018-09-29,Кунгур,christine dlae,2
2018-09-30,Кунгур,christine blasey,5
2018-09-30,Нытва,gary smith,3
2018-09-30,Нытва,alan nager,2
2018-10-01,Суксун,christine blasey,23
2018-10-01,Кунгур,christine blasey,7
2018-10-01,Суксун,christine judge,6
2018-10-01,Суксун,christine blasev,4
2018-10-01,Суксун,chris lowe,3
2018-10-01,Суксун,scholls dr,2
2018-10-01,Суксун,james yaingeluo,2
2018-10-01,Суксун,breaking news,2
2018-10-01,Суксун,pepper a,2
2018-10-02,Суксун,christine blasey,22
2018-10-02,Нытва,ford describes,4
2018-10-02,Нытва,robert cantu,3
2018-10-02,Нытва,william schaffner,3
2018-10-03,Кунгур,ford yet,45
2018-10-03,Суксун,ford eworld,11
2018-10-03,Суксун,christine blasey,9
2018-10-03,Суксун,larry stock,6
2018-10-03,Суксун,ford world,4
2018-10-03,Нытва,ford describes,4
2018-10-03,Нытва,nathaniel clark,4
2018-10-03,Кунгур,christine blasey,2
2018-10-04,Суксун,christine blasey,9
2018-10-04,Суксун,larry stock,9
2018-10-04,Кунгур,christine blasey,7
2018-10-04,Кунгур,ford help,4
2018-10-05,Кунгур,larry stock,5
2018-10-05,Суксун,larry stock,3
2018-10-05,Кунгур,hristin rlasey,3
2018-10-05,Кунгур,michelle oblak,2
2018-10-06,Нытва,larry stock,6
2018-10-06,Кунгур,larry stock,6
2018-10-07,Нытва,jag s,3
2018-10-07,Нытва,rebecca yee,3
2018-10-07,Нытва,laurie green,2
2018-10-07,Нытва,christino rasovy,2
2018-10-08,Суксун,larry stock,6
2018-10-08,Кунгур,christine blasey,5
2018-10-08,Суксун,mark schleiss,3
2018-10-09,Суксун,larry stock,12
2018-10-09,Суксун,brenda forsythe,6
2018-10-09,Нытва,larry stock,4
2018-10-09,Суксун,sam dominguez,4
2018-10-09,Нытва,kevin messacar,2
2018-10-10,Нытва,christine blasey,6
2018-10-10,Нытва,larry stock,5
2018-10-10,Суксун,larry stock,5
2018-10-10,Кунгур,jon lapook,3
2018-10-10,Нытва,king addressed,3
2018-10-11,Суксун,brenda forsythe,6
2018-10-11,Суксун,doug scott,6
2018-10-11,Нытва,brenda forsythe,6
2018-10-11,Суксун,larry stock,5
2018-10-11,Нытва,kevin messacar,3
2018-10-11,Суксун,samir patel,3
2018-10-12,Суксун,larry stock,6
2018-10-12,Нытва,brenda forsythe,6
2018-10-13,Нытва,kevin messacar,3
2018-10-14,Нытва,john new,3
2018-10-15,Суксун,brenda forsythe,6
2018-10-15,Суксун,jennifer ashton,2
2018-10-16,Нытва,brenda forsythe,7
2018-10-16,Суксун,lebron lackey,6
2018-10-16,Кунгур,ed hernandez,5
2018-10-16,Кунгур,william schaffner,3
2018-10-16,Суксун,nancy messonnier,3
2018-10-16,Нытва,lebron lackey,2
2018-10-17,Нытва,rip ballou,2
2018-10-18,Нытва,scott hadland,3
2018-10-18,Суксун,larry nassar,2
2018-10-19,Нытва,mitchel seruya,3
2018-10-21,Кунгур,sylvia adams,5
2018-10-21,Кунгур,a de,3
2018-10-21,Кунгур,jon lapook,3
2018-10-21,Нытва,doug brown,3
2018-10-21,Нытва,suza measles,2
2018-10-21,Нытва,john torres,2
2018-10-21,Кунгур,fairway dr,2
2018-10-21,Нытва,alberto villani,2
2018-10-23,Суксун,jennifer ashton,5
2018-10-23,Кунгур,ed hernandez,5
2018-10-23,Нытва,scholls massaging,2
2018-10-24,Нытва,brenda forsythe,6
2018-10-24,Кунгур,ed hernandez,4
2018-10-24,Нытва,john torres,3
2018-10-24,Кунгур,jon lapook,3
2018-10-24,Суксун,shereef elnahal,2
2018-10-25,Суксун,brenda forsythe,7
2018-10-25,Суксун,oxiris barbot,5
2018-10-26,Нытва,jose gonzalez,5
2018-10-26,Кунгур,ed hernandez,5
2018-10-26,Нытва,roanna kessler,4
2018-10-27,Нытва,dan jernigan,2
2018-10-28,Нытва,jonah stulberg,3
2018-10-28,Нытва,leonard weiss,2
2018-10-29,Суксун,clayton wilcox,2
2018-10-30,Нытва,brenda forsythe,6
2018-10-30,Суксун,brenda forsythe,6
2018-11-01,Нытва,pedro ramirez,2
2018-11-02,Кунгур,clyde lewis,4
2018-11-02,Кунгур,sinha ibrance,2
2018-11-03,Нытва,stanford for,6
2018-11-03,Нытва,fatima stanford,4
2018-11-03,Нытва,jerry rabinowitz,3
2018-11-04,Нытва,pamela palmer,3
2018-11-04,Нытва,john torres,2
2018-11-05,Кунгур,scholls dr,2
2018-11-06,Нытва,robert sege,2
2018-11-09,Нытва,arthur blank,3
2018-11-10,Нытва,michel aboutanos,4
2018-11-11,Нытва,mary crawford,9
2018-11-11,Нытва,john torres,6
2018-11-11,Нытва,deepak bhatt,3
2018-11-13,Нытва,brenda snipes,4
2018-11-13,Суксун,scholls massaging,2
2018-11-15,Нытва,robert dodge,2
2018-11-16,Кунгур,paul ns,10
2018-11-16,Нытва,scott gottlieb,4
2018-11-16,Кунгур,jon lapook,3
2018-11-16,Кунгур,paul cbs,2
2018-11-18,Кунгур,jon lapook,3
2018-11-18,Кунгур,colin basler,2
2018-11-18,Нытва,scholls dr,2
2018-11-19,Суксун,brenda snipes,6
2018-11-19,Кунгур,brenda c,4
2018-11-20,Нытва,john torres,5
2018-11-20,Нытва,jennifer mullendore,3
2018-11-21,Кунгур,laura gieraltowski,4
2018-11-21,Кунгур,jon lapook,2
2018-11-22,Нытва,ocean township,4
2018-11-24,Нытва,lehfeldt is,7
2018-11-24,Суксун,chicago go,2
2018-11-25,Нытва,olivia j,12
2018-11-25,Нытва,sidney wolfe,7
2018-11-25,Нытва,john torres,5
2018-11-25,Нытва,gary brenner,4
2018-11-25,Нытва,desmond soares,3
2018-11-26,Суксун,sinha ibrance,2
2018-11-27,Суксун,mitchel seruya,4
2018-11-27,Нытва,not reported,3
2018-11-27,Нытва,jiankui he,2
2018-11-27,Нытва,robert klitzman,2
2018-11-28,Суксун,michael deem,10
2018-11-28,Нытва,lindsey migliore,6
2018-11-28,Нытва,john torres,3
2018-11-28,Нытва,loretta pouso,2
2018-11-28,Нытва,david hyman,2
2018-11-29,Кунгур,tara narula,2
2018-11-29,Нытва,breaking news,2
2018-12-01,Нытва,deepika tanwar,2
2018-12-02,Суксун,pepper acc,240
2018-12-02,Суксун,pepper big,21
2018-12-02,Нытва,lawrence hirsch,5
2018-12-03,Суксун,todd maxson,2
2018-12-04,Нытва,todd maxson,5
2018-12-05,Нытва,shian simms,4
2018-12-05,Суксун,theresa boyle,2
2018-12-06,Кунгур,tara narula,5
2018-12-06,Нытва,rebecca flyckt,2
2018-12-08,Нытва,scholls massaging,2
2018-12-08,Нытва,john torres,2
2018-12-09,Нытва,john torres,5
2018-12-09,Нытва,margaret haney,4
2018-12-09,Нытва,loretta pouso,3
2018-12-09,Нытва,joseph cohen,3
2018-12-09,Нытва,william bernet,3
2018-12-09,Суксун,the person,3
2018-12-12,Суксун,christine blasey,6
2018-12-12,Кунгур,archas conduct,3
2018-12-12,Кунгур,archibalds bel,2
2018-12-13,Нытва,christine blasey,4
2018-12-14,Нытва,aj katzaroff,3
2018-12-14,Нытва,scholls dr,2
2018-12-16,Нытва,symptoms of,3
2018-12-18,Нытва,wilson compton,2
2018-12-19,Кунгур,virginia harrod,4
2018-12-21,Суксун,sudish murthy,5
2018-12-21,Нытва,scholls dr,2
2018-12-22,Нытва,stephen liu,3
2018-12-23,Нытва,robert glatter,2
2018-12-23,Нытва,scholls dr,2
2018-12-29,Нытва,prevagen supports,3
2018-12-30,Нытва,pedro mancias,5
2018-12-30,Нытва,jeffrey bernstein,3
2018-12-30,Кунгур,dell mccormick,3
2019-01-01,Нытва,loretta pouso,2
2019-01-02,Суксун,parkridge dr,2
2019-01-04,Нытва,john torres,4
2019-01-04,Нытва,robert green,3
2019-01-05,Нытва,john torres,4
2019-01-05,Нытва,dan jernigan,4
2019-01-05,Нытва,talia baker,3
2019-01-05,Нытва,nir uriel,3
2019-01-06,Нытва,valerie montgomery,3
2019-01-08,Нытва,loretta pouso,3
2019-01-09,Нытва,sharon levy,4
2019-01-10,Кунгур,jon lapook,3
2019-01-11,Нытва,jennifer plumb,5
2019-01-11,Нытва,john torres,3
2019-01-13,Суксун,paul w,9
2019-01-13,Нытва,alice o,6
2019-01-14,Нытва,john torres,5
2019-01-14,Нытва,rebecca starck,5
2019-01-14,Суксун,goetz kloecker,3
2019-01-15,Кунгур,goetz kloecker,4
2019-01-15,Нытва,goetz kloecker,3
2019-01-15,Нытва,vesna watched,2
2019-01-15,Нытва,veena singh,2
2019-01-16,Суксун,william husel,6
2019-01-17,Нытва,steven pearson,4
2019-01-18,Нытва,lucy jones,3
2019-01-20,Нытва,hamman jeremy,6
2019-01-21,Нытва,loretta pouso,3
2019-01-22,Нытва,scholls custom,2
2019-01-24,Кунгур,ocbs evening,3
2019-01-24,Кунгур,ocbs severe,2
2019-01-25,Суксун,goetz kloecker,3
2019-01-25,Нытва,goetz kloecker,3
2019-01-25,Нытва,john torres,2
2019-01-26,Нытва,mark s,4
2019-01-27,Нытва,goetz kloecker,4
2019-01-27,Кунгур,goetz kloecker,3
2019-01-27,Суксун,goetz kloecker,3
2019-01-27,Суксун,lisa dabby,2
2019-01-28,Нытва,john torres,5
2019-01-28,Нытва,erica pan,4
2019-01-28,Нытва,richard pan,2
2019-01-29,Суксун,alan melnick,3
2019-01-29,Кунгур,tara narula,3
2019-01-29,Суксун,george chiampas,2
2019-01-29,Суксун,sinha ibrance,2
2019-01-30,Суксун,george chiampas,5
2019-01-30,Нытва,john torres,3
2019-01-30,Суксун,goetz kloecker,2
2019-01-31,Нытва,andie rowland,2
2019-02-03,Нытва,goetz kloecker,4
2019-02-05,Нытва,goetz kloecker,4
2019-02-05,Кунгур,goetz kloecker,3
2019-02-05,Нытва,alan melnick,3
2019-02-05,Кунгур,neil iyengar,2
2019-02-06,Нытва,emilia mora,2
2019-02-07,Нытва,vanessa tyson,14
2019-02-07,Суксун,breaking news,3
2019-02-07,Нытва,margaret haney,3
2019-02-07,Кунгур,vanessa tyson,3
2019-02-08,Нытва,ted burns,4
2019-02-09,Кунгур,vanessa tyson,9
2019-02-09,Кунгур,john boyd,3
2019-02-12,Кунгур,scott gottlieb,3
2019-02-13,Кунгур,tara narula,4
2019-02-14,Нытва,gerard sanacora,5
2019-02-14,Суксун,rosswood dr,5
2019-02-14,Суксун,reclamation rd,4
2019-02-15,Нытва,jill mccabe,4
2019-02-16,Кунгур,goetz kloecker,4
2019-02-17,Суксун,mark w,4
2019-02-17,Нытва,shannon griffin,4
2019-02-17,Суксун,mark adam,2
2019-02-18,Нытва,john torres,5
2019-02-18,Суксун,in reference,3
2019-02-18,Нытва,goetz kloecker,3
2019-02-18,Кунгур,scott gottlieb,2
2019-02-20,Нытва,dane chetkovich,3
2019-02-21,Кунгур,goetz kloecker,4
2019-02-22,Суксун,goetz kloecker,3
2019-02-22,Нытва,harold s,3
2019-02-22,Нытва,schols dr,2
2019-02-23,Нытва,leana wen,3
2019-02-24,Кунгур,ocbs weekend,4
2019-02-25,Суксун,goetz kloecker,3
2019-02-25,Нытва,loretta pouso,2
2019-02-25,Нытва,unique app,2
2019-02-27,Кунгур,caforio ms,8
2019-02-27,Нытва,caforio ms,5
2019-02-27,Суксун,alamo stone,5
2019-02-27,Суксун,wright dr,4
2019-02-27,Нытва,susan stover,3
2019-02-27,Суксун,riverside dr,3
2019-02-27,Суксун,bonita ave,2
2019-02-27,Суксун,stone valley,2
2019-02-28,Суксун,summer brg,7
2019-02-28,Суксун,mill st,5
2019-02-28,Суксун,sunset ave,4
2019-02-28,Суксун,gabes rock,3
2019-02-28,Суксун,siri lark,2
2019-02-28,Суксун,scholl dr,2
2019-02-28,Суксун,riverside dr,2
2019-02-28,Суксун,river rd,2
2019-02-28,Суксун,solaridge rd,2
2019-03-01,Нытва,john torres,5
2019-03-02,Кунгур,peter hotez,2
2019-03-03,Нытва,goetz kloecker,3
2019-03-04,Нытва,goetz kloecker,3
2019-03-04,Кунгур,meadowview rd,3
2019-03-04,Кунгур,jon lapook,3
2019-03-05,Нытва,john torres,4
2019-03-05,Суксун,goetz kloecker,3
2019-03-05,Нытва,sherman silber,2
2019-03-05,Суксун,scholls custom,2
2019-03-06,Суксун,jennifer ashton,6
2019-03-06,Нытва,anthony fauci,4
2019-03-06,Суксун,goetz kloecker,3
2019-03-06,Кунгур,tara narula,3
2019-03-06,Кунгур,wiesman ocbs,2
2019-03-06,Нытва,rowena johnston,2
2019-03-07,Нытва,goetz kloecker,4
2019-03-07,Кунгур,oeye on,2
2019-03-07,Суксун,prevagen supports,2
2019-03-08,Нытва,goetz kloecker,4
2019-03-09,Нытва,john torres,3
2019-03-11,Нытва,david williams,5
2019-03-11,Кунгур,goetz kloecker,3
2019-03-11,Нытва,goetz kloecker,3
2019-03-12,Нытва,carl eriksson,2
2019-03-13,Кунгур,goetz kloecker,3
2019-03-14,Кунгур,peter hotez,11
2019-03-14,Нытва,christie ballantyne,4
2019-03-14,Кунгур,ervin yen,3
2019-03-14,Кунгур,jon lapook,2
2019-03-15,Нытва,goetz kloecker,3
2019-03-15,Кунгур,juan alberto,2
2019-03-18,Суксун,jennifer ashton,6
2019-03-19,Нытва,john torres,4
2019-03-19,Суксун,goetz kloecker,4
2019-03-19,Нытва,scholls dr,3
2019-03-19,Нытва,lawrence phillips,2
2019-03-20,Кунгур,samantha meltzer,5
2019-03-20,Нытва,ashish jha,4
2019-03-20,Нытва,goetz kloecker,3
2019-03-20,Нытва,samantha meltzer,3
2019-03-20,Кунгур,goetz kloecker,3
2019-03-20,Кунгур,tara narula,2
2019-03-21,Суксун,sinha ibrance,2
2019-03-22,Нытва,margaret haney,4
2019-03-22,Суксун,muir woods,2
2019-03-26,Кунгур,jeremy richman,3
2019-03-26,Кунгур,jon lapook,3
2019-03-26,Кунгур,juan alberto,2
2019-03-26,Нытва,stephanie manson,2
2019-03-27,Нытва,goetz kloecker,3
2019-03-27,Кунгур,martin luther,3
2019-03-28,Суксун,garvin aast,2
2019-03-28,Кунгур,scholls custom,2
2019-03-28,Кунгур,andrew monte,2
2019-03-28,Суксун,garvin east,2
2019-04-01,Кунгур,vanessa tyson,6
2019-04-01,Кунгур,jon lapook,5
2019-04-02,Нытва,thomas clark,3
2019-04-02,Кунгур,scholls dr,2
2019-04-03,Кунгур,elizabeth sherwood,2
2019-04-04,Суксун,san jose,13
2019-04-04,Кунгур,juan alberto,2
2019-04-05,Нытва,dean blumberg,4
2019-04-05,Кунгур,juan alberto,2
2019-04-06,Нытва,danesh alam,4
2019-04-07,Нытва,loretta pouso,5
2019-04-07,Нытва,mark truty,4
2019-04-08,Суксун,thomas clark,4
2019-04-08,Кунгур,jon lapook,3
2019-04-08,Суксун,scholls custom,2
2019-04-08,Кунгур,authorization mfg,2
2019-04-09,Нытва,john torres,3
2019-04-09,Нытва,patricia schnabel,2
2019-04-10,Суксун,derrick nelson,7
2019-04-10,Нытва,herminia palacio,2
2019-04-11,Нытва,dario contreras,3
2019-04-11,Нытва,sherlita amler,2
2019-04-12,Кунгур,xtra protection,2
2019-04-12,Суксун,kris mohandie,2
2019-04-12,Суксун,michelle ward,2
2019-04-13,Нытва,sharon cooper,4
2019-04-13,Кунгур,scholls custom,2
2019-04-13,Кунгур,scholls dr,2
2019-04-16,Суксун,thomas clark,4
2019-04-16,Нытва,measles outbreak,2
2019-04-16,Нытва,herminia palacio,2
2019-04-17,Кунгур,patricia schnabel,2
2019-04-18,Нытва,anthony fauci,3
2019-04-18,Нытва,ewelina mamcarz,3
2019-04-19,Нытва,john torres,3
2019-04-19,Нытва,scholls dr,2
2019-04-19,Кунгур,ordinary xtra,2
2019-04-20,Нытва,john torres,5
2019-04-20,Кунгур,appt ibrance,2
2019-04-22,Суксун,scholls custom,2
2019-04-23,Кунгур,appt ibrance,2
2019-04-24,Суксун,jennifer ashton,3
2019-04-24,Нытва,scholls custom,2
2019-04-24,Нытва,scholls dr,2
2019-04-25,Кунгур,jon lapook,7
2019-04-25,Нытва,peter hotez,3
2019-04-26,Нытва,john torres,4
2019-04-26,Суксун,appt ibrance,2
2019-04-27,Нытва,measles outbreak,5
2019-04-29,Нытва,katrina mark,4
2019-04-29,Суксун,scholls custom,2
2019-04-29,Кунгур,scholls custom,2
2019-04-30,Нытва,growing emergency,3
2019-04-30,Суксун,appt ibrance,2
2019-04-30,Кунгур,appt ibrance,2
2019-05-01,Нытва,helen fisher,5
2019-05-01,Нытва,richard benson,4
2019-05-01,Кунгур,scholls dr,3
2019-05-01,Кунгур,scholls custom,2
